"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","Traffic Class","Info"
"1690","266.656715085","0.000043409","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2861","2963","0x00","[TCP Dup ACK 1688#1] 36640  >  58226 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=912097661 TSecr=3106323486 SLE=2846 SRE=2963"
"1713","268.565624824","1.908909739","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","0x00","Application Data"
"1714","268.978399420","0.412774596","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0x00","58226  >  36640 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=3106325567 TSecr=912099570"
"1715","268.978414197","0.000014777","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","0x00","Application Data"
"1716","268.978426243","0.000012046","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0x00","36640  >  58226 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=912099983 TSecr=3106325573"
"1717","270.984268937","2.005842694","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","0x00","Application Data"
"1718","271.155701095","0.171432158","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0x00","58226  >  36640 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=3106327909 TSecr=912101989"
"1719","271.155717431","0.000016336","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","0x00","Application Data"
"1720","271.155729905","0.000012474","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0x00","36640  >  58226 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=912102160 TSecr=3106327916"
"1737","273.160209641","2.004479736","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","0x00","Application Data"
"1738","273.329213621","0.169003980","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0x00","58226  >  36640 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=3106330115 TSecr=912104165"
"1739","273.329228916","0.000015295","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","0x00","Application Data"
"1740","273.329241034","0.000012118","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0x00","36640  >  58226 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=912104334 TSecr=3106330122"
"1741","275.334119519","2.004878485","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","0x00","Application Data"
"1742","275.571231882","0.237112363","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0x00","58226  >  36640 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=3106332306 TSecr=912106339"
"1743","275.571246942","0.000015060","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","0x00","Application Data"
"1744","275.571259258","0.000012316","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0x00","36640  >  58226 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=912106576 TSecr=3106332312"
"1745","277.576542630","2.005283372","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","0x00","Application Data"
"1746","277.647570351","0.071027721","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0x00","58226  >  36640 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=3106334476 TSecr=912108581"
"1747","277.647585050","0.000014699","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","0x00","Application Data"
"1748","277.647597901","0.000012851","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0x00","36640  >  58226 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=912108652 TSecr=3106334483"
"1749","277.651134268","0.003536367","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3548","0x00","Application Data"
"1750","277.696316434","0.045182166","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3548","3371","0x00","58226  >  36640 [ACK] Seq=3548 Ack=3371 Win=131072 Len=0 TSval=3106334540 TSecr=912108656"
"1751","277.720538294","0.024221860","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3548","3371","0x00","Application Data"
"1752","277.723898260","0.003359966","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3633","0x00","Application Data"
"1753","277.802215817","0.078317557","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3633","3456","0x00","58226  >  36640 [ACK] Seq=3633 Ack=3456 Win=130944 Len=0 TSval=3106334571 TSecr=912108729"
"1754","277.802231077","0.000015260","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3633","3456","0x00","Application Data"
"1755","277.809984840","0.007753763","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","0x00","Encrypted Alert"
"1756","277.810037708","0.000052868","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0x00","36640  >  58226 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=912108815 TSecr=3106334573"
"1757","277.861984396","0.051946688","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0x00","58226  >  36640 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=3106334683 TSecr=912108815"
"1758","277.861999922","0.000015526","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0x00","58226  >  36640 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=3106334683 TSecr=912108815"
"1764","282.830623033","4.968623111","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","0x00","Encrypted Alert"
"1765","282.830638799","0.000015766","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36640  >  58226 [RST] Seq=3526 Win=0 Len=0"
"1766","282.830651363","0.000012564","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3787","3526","0x00","58226  >  36640 [FIN, ACK] Seq=3787 Ack=3526 Win=130944 Len=0 TSval=3106339585 TSecr=912108815"
"1767","282.830653348","0.000001985","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36640  >  58226 [RST] Seq=3526 Win=0 Len=0"
"1768","282.830655106","0.000001758","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3788","3526","0x00","58226  >  36640 [RST, ACK] Seq=3788 Ack=3526 Win=130944 Len=0"
"1769","285.560379660","2.729724554","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","0x00","64020  >  15118 Len=10"
"1770","285.599589794","0.039210134","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","0x00","15118  >  64020 Len=28"
"1771","285.882828612","0.283238818","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0x00","36642  >  58226 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=912116888 TSecr=0 WS=128"
"1773","286.005051529","0.122222917","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0x00","58226  >  36642 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=171434045 TSecr=912116888 SACK_PERM=1"
"1774","286.005073776","0.000022247","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0x00","36642  >  58226 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=912117010 TSecr=171434045"
"1775","286.008886971","0.003813195","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0x00","[TCP Window Update] 58226  >  36642 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=171434050 TSecr=912117010"
"1776","286.025701196","0.016814225","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","0x00","Client Hello"
"1777","286.029587922","0.003886726","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0x00","58226  >  36642 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=171434071 TSecr=912117031"
"1778","286.076567791","0.046979869","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","0x00","Server Hello"
"1779","286.076590360","0.000022569","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0x00","36642  >  58226 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=912117081 TSecr=171434082"
"1780","286.076938264","0.000347904","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","0x00","Certificate"
"1781","286.076941942","0.000003678","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0x00","36642  >  58226 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=912117082 TSecr=171434082"
"1782","286.083503695","0.006561753","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","0x00","Server Key Exchange, Server Hello Done"
"1783","286.083518267","0.000014572","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0x00","36642  >  58226 [ACK] Seq=203 Ack=1659 Win=63360 Len=0 TSval=912117088 TSecr=171434124"
"1784","286.108764026","0.025245759","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","0x00","Client Key Exchange"
"1785","286.112834827","0.004070801","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0x00","58226  >  36642 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=171434154 TSecr=912117114"
"1786","286.114612197","0.001777370","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1659","0x00","Change Cipher Spec"
"1787","286.118419682","0.003807485","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","251","0x00","58226  >  36642 [ACK] Seq=1659 Ack=251 Win=131072 Len=0 TSval=171434160 TSecr=912117119"
"1788","286.118435407","0.000015725","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1659","0x00","Encrypted Handshake Message"
"1789","286.122131408","0.003696001","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0x00","58226  >  36642 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=171434163 TSecr=912117123"
"1790","286.123893151","0.001761743","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","0x00","Change Cipher Spec"
"1791","286.164662277","0.040769126","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0x00","36642  >  58226 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=912117170 TSecr=171434165"
"1792","286.172539216","0.007876939","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","0x00","Encrypted Handshake Message"
"1793","286.172561138","0.000021922","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0x00","36642  >  58226 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=912117177 TSecr=171434213"
"1794","286.199639597","0.027078459","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","0x00","Application Data"
"1795","286.206559886","0.006920289","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0x00","58226  >  36642 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=171434247 TSecr=912117205"
"1796","286.212714219","0.006154333","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","0x00","Application Data"
"1797","286.256072692","0.043358473","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0x00","36642  >  58226 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=912117261 TSecr=171434254"
"1798","286.277513492","0.021440800","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","0x00","Application Data"
"1799","286.301035218","0.023521726","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0x00","58226  >  36642 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=171434328 TSecr=912117282"
"1800","286.301054872","0.000019654","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","0x00","Application Data"
"1801","286.301085492","0.000030620","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1920","0x00","36642  >  58226 [ACK] Seq=522 Ack=1920 Win=64128 Len=0 TSval=912117306 TSecr=171434331"
"1802","286.305667746","0.004582254","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1920","0x00","Application Data"
"1803","286.331533637","0.025865891","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1920","607","0x00","58226  >  36642 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=171434368 TSecr=912117311"
"1804","286.333670625","0.002136988","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1920","607","0x00","Application Data"
"1805","286.381965853","0.048295228","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2085","0x00","Application Data"
"1806","286.400608759","0.018642906","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2085","692","0x00","58226  >  36642 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=171434435 TSecr=912117387"
"1807","286.408487070","0.007878311","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2085","692","0x00","Application Data"
"1808","286.464096212","0.055609142","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2170","0x00","36642  >  58226 [ACK] Seq=692 Ack=2170 Win=64128 Len=0 TSval=912117469 TSecr=171434441"
"1809","286.538521326","0.074425114","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2170","0x00","36642  >  58226 [ACK] Seq=692 Ack=2170 Win=64128 Len=1428 TSval=912117543 TSecr=171434441 [TCP segment of a reassembled PDU]"
"1810","286.538534044","0.000012718","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2170","0x00","Application Data"
"1811","286.636005787","0.097471743","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2170","2217","0x00","58226  >  36642 [ACK] Seq=2170 Ack=2217 Win=129536 Len=0 TSval=171434587 TSecr=912117543"
"1812","286.636019391","0.000013604","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2170","2217","0x00","Application Data"
"1813","286.636131708","0.000112317","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2271","0x00","36642  >  58226 [ACK] Seq=2217 Ack=2271 Win=64128 Len=0 TSval=912117641 TSecr=171434625"
"1814","286.700545603","0.064413895","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2271","0x00","Application Data"
"1817","286.772067980","0.071522377","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2271","2590","0x00","58226  >  36642 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=171434775 TSecr=912117705"
"1818","286.772083327","0.000015347","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2271","2590","0x00","Application Data"
"1819","286.772191215","0.000107888","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2356","0x00","36642  >  58226 [ACK] Seq=2590 Ack=2356 Win=64128 Len=0 TSval=912117777 TSecr=171434792"
"1820","286.777490697","0.005299482","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2356","0x00","Application Data"
"1821","286.820787766","0.043297069","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2356","2691","0x00","58226  >  36642 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=171434843 TSecr=912117782"
"1822","286.820803495","0.000015729","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2356","2691","0x00","Application Data"
"1823","286.864091822","0.043288327","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2761","0x00","36642  >  58226 [ACK] Seq=2691 Ack=2761 Win=64128 Len=0 TSval=912117869 TSecr=171434850"
"1824","286.871824979","0.007733157","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2761","0x00","Application Data"
"1825","286.934245443","0.062420464","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2761","2776","0x00","58226  >  36642 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=171434945 TSecr=912117877"
"1826","286.971376579","0.037131136","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2761","2776","0x00","Application Data"
"1827","286.971574636","0.000198057","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2846","0x00","36642  >  58226 [ACK] Seq=2776 Ack=2846 Win=64128 Len=0 TSval=912117976 TSecr=171434948"
"1828","286.974862828","0.003288192","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2846","0x00","Application Data"
"1829","287.036639455","0.061776627","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2846","2861","0x00","58226  >  36642 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=171435025 TSecr=912117980"
"1830","287.036651434","0.000011979","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2846","2861","0x00","Application Data"
"1831","287.080544456","0.043893022","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2963","0x00","36642  >  58226 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=912118085 TSecr=171435027"
"1840","289.043347203","1.962802747","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","0x00","Application Data"
"1841","289.290023670","0.246676467","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0x00","58226  >  36642 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=171437231 TSecr=912120048"
"1842","289.290041790","0.000018120","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","0x00","Application Data"
"1843","289.290054845","0.000013055","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0x00","36642  >  58226 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=912120295 TSecr=171437237"
"1844","291.295307580","2.005252735","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","0x00","Application Data"
"1845","291.556743766","0.261436186","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0x00","58226  >  36642 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=171439477 TSecr=912122300"
"1846","291.556759873","0.000016107","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","0x00","Application Data"
"1847","291.556771846","0.000011973","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0x00","36642  >  58226 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=912122562 TSecr=171439483"
"1848","293.561857462","2.005085616","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","0x00","Application Data"
"1849","293.567200960","0.005343498","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0x00","58226  >  36642 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=171441608 TSecr=912124567"
"1850","293.583832670","0.016631710","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","0x00","Application Data"
"1851","293.583854590","0.000021920","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0x00","36642  >  58226 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=912124589 TSecr=171441613"
"1852","295.588607546","2.004752956","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","0x00","Application Data"
"1853","295.640315598","0.051708052","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0x00","58226  >  36642 [ACK] Seq=3314 Ack=3201 Win=131072 Len=0 TSval=171443681 TSecr=912126594"
"1854","295.692169956","0.051854358","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","0x00","Application Data"
"1855","295.692192325","0.000022369","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0x00","36642  >  58226 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=912126697 TSecr=171443688"
"1856","297.697152429","2.004960104","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","0x00","Application Data"
"1857","297.885955953","0.188803524","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0x00","58226  >  36642 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=171445830 TSecr=912128702"
"1858","297.885971035","0.000015082","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","0x00","Application Data"
"1859","297.885983582","0.000012547","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0x00","36642  >  58226 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=912128891 TSecr=171445835"
