"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"1651","261.424183978","0.028324989","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","0xe0","64616  >  39042 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=1359898841 TSecr=913479306"
"1652","261.424213683","0.000029705","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","0xe0","Application Data"
"1653","261.427873973","0.003660290","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","0xe0","Application Data"
"1654","261.474395020","0.046521047","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","0xe0","64616  >  39042 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=1359898868 TSecr=913479338"
"1655","261.478474025","0.004079005","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","0xe0","Application Data"
"1656","261.487124733","0.008650708","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","0xe0","Encrypted Alert"
"1657","261.487176558","0.000051825","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0xe0","39042  >  64616 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=913479398 TSecr=1359898873"
"1658","261.685447043","0.198270485","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0xe0","[TCP Out-Of-Order] 39042  >  64616 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=913479596 TSecr=1359898873"
"1659","261.809369879","0.123922836","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","0xe0","64616  >  39042 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=1359899126 TSecr=913479398"
"1667","266.552641151","4.743271272","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","0xe0","Encrypted Alert"
"1668","266.552656799","0.000015648","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39042  >  64616 [RST] Seq=3526 Win=0 Len=0"
"1669","266.552669439","0.000012640","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","0xe0","64616  >  39042 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=1359903880 TSecr=913479398"
"1670","266.552671458","0.000002019","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39042  >  64616 [RST] Seq=3526 Win=0 Len=0"
"1671","266.552673245","0.000001787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","0xe0","64616  >  39042 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"1681","269.251453833","2.698780588","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0xe0","56686  >  15118 Len=10"
"1691","269.375871632","0.124417799","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0xe0","15118  >  56686 Len=28"
"1696","269.688838037","0.312966405","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","39044  >  64616 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=913487599 TSecr=0 WS=128"
"1697","269.942947502","0.254109465","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","64616  >  39044 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1865392312 TSecr=913487599 SACK_PERM=1"
"1698","269.942968672","0.000021170","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","39044  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913487853 TSecr=1865392312"
"1699","269.955040490","0.012071818","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Out-Of-Order] 64616  >  39044 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1865392413 TSecr=913487599 SACK_PERM=1"
"1700","269.955064873","0.000024383","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0xe0","[TCP Dup ACK 1698#1] 39044  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913487865 TSecr=1865392312"
"1701","269.960670521","0.005605648","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0xe0","Client Hello"
"1702","269.986829705","0.026159184","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0xe0","64616  >  39044 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=1865392500 TSecr=913487871"
"1703","270.032544821","0.045715116","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0xe0","Server Hello"
"1704","270.032581033","0.000036212","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0xe0","39044  >  64616 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=913487943 TSecr=1865392510"
"1705","270.032602091","0.000021058","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0xe0","Certificate"
"1706","270.032604443","0.000002352","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0xe0","39044  >  64616 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=913487943 TSecr=1865392510"
"1707","270.094275365","0.061670922","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","64616  >  39044 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1865392494 TSecr=913487853"
"1708","270.117477415","0.023202050","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","214","1529","203","128","0xe0","Server Key Exchange, Server Hello Done"
"1709","270.117493196","0.000015781","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1657","0","0xe0","39044  >  64616 [ACK] Seq=203 Ack=1657 Win=63360 Len=0 TSval=913488028 TSecr=1865392617"
"1710","270.129199281","0.011706085","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1657","42","0xe0","Client Key Exchange"
"1711","270.168599870","0.039400589","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","245","0","0xe0","64616  >  39044 [ACK] Seq=1657 Ack=245 Win=131072 Len=0 TSval=1865392673 TSecr=913488039"
"1712","270.168619505","0.000019635","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1657","91","0xe0","Change Cipher Spec, Encrypted Handshake Message"
"1713","270.258342379","0.089722874","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","336","0","0xe0","64616  >  39044 [ACK] Seq=1657 Ack=336 Win=131008 Len=0 TSval=1865392750 TSecr=913488079"
"1714","270.262350922","0.004008543","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1657","336","6","0xe0","Change Cipher Spec"
"1715","270.305575604","0.043224682","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1663","0","0xe0","39044  >  64616 [ACK] Seq=336 Ack=1663 Win=64128 Len=0 TSval=913488216 TSecr=1865392752"
"1716","270.348510699","0.042935095","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1663","336","85","0xe0","Encrypted Handshake Message"
"1717","270.348532017","0.000021318","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1748","0","0xe0","39044  >  64616 [ACK] Seq=336 Ack=1748 Win=64128 Len=0 TSval=913488259 TSecr=1865392867"
"1718","270.374985285","0.026453268","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1748","101","0xe0","Application Data"
"1719","270.396034051","0.021048766","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1748","437","0","0xe0","64616  >  39044 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=1865392916 TSecr=913488285"
"1720","270.396045049","0.000010998","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1748","437","69","0xe0","Application Data"
"1721","270.436905736","0.040860687","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1817","0","0xe0","39044  >  64616 [ACK] Seq=437 Ack=1817 Win=64128 Len=0 TSval=913488347 TSecr=1865392922"
"1722","270.458822800","0.021917064","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1817","85","0xe0","Application Data"
"1723","270.648128330","0.189305530","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1817","522","0","0xe0","64616  >  39044 [ACK] Seq=1817 Ack=522 Win=130944 Len=0 TSval=1865393078 TSecr=913488369"
"1724","270.648188337","0.000060007","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1817","522","101","0xe0","Application Data"
"1725","270.648236193","0.000047856","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1918","0","0xe0","39044  >  64616 [ACK] Seq=522 Ack=1918 Win=64128 Len=0 TSval=913488558 TSecr=1865393083"
"1726","270.653125900","0.004889707","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1918","85","0xe0","Application Data"
"1727","270.986549403","0.333423503","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1918","607","0","0xe0","64616  >  39044 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=1865393228 TSecr=913488563"
"1728","270.986610017","0.000060614","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1918","607","165","0xe0","Application Data"
"1729","271.028880888","0.042270871","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2083","0","0xe0","39044  >  64616 [ACK] Seq=607 Ack=2083 Win=64128 Len=0 TSval=913488939 TSecr=1865393234"
"1730","271.043276346","0.014395458","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2083","85","0xe0","Application Data"
"1731","271.047051434","0.003775088","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","251","1918","607","165","0xe0","[TCP Spurious Retransmission] 64616  >  39044 [PSH, ACK] Seq=1918 Ack=607 Win=131072 Len=165 TSval=1865393473 TSecr=913488563"
"1732","271.047097718","0.000046284","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","692","2083","0","0xe0","[TCP Dup ACK 1729#1] 39044  >  64616 [ACK] Seq=692 Ack=2083 Win=64128 Len=0 TSval=913488957 TSecr=1865393473 SLE=1918 SRE=2083"
"1733","271.114767908","0.067670190","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2083","692","0","0xe0","64616  >  39044 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=1865393581 TSecr=913488953"
"1734","271.114783043","0.000015135","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2083","692","85","0xe0","Application Data"
"1735","271.114794019","0.000010976","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2168","0","0xe0","39044  >  64616 [ACK] Seq=692 Ack=2168 Win=64128 Len=0 TSval=913489025 TSecr=1865393586"
"1736","271.239002402","0.124208383","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2168","1428","0xe0","39044  >  64616 [ACK] Seq=692 Ack=2168 Win=64128 Len=1428 TSval=913489149 TSecr=1865393586 [TCP segment of a reassembled PDU]"
"1737","271.239018164","0.000015762","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2168","97","0xe0","Application Data"
"1738","271.339543731","0.100525567","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2120","0","0xe0","64616  >  39044 [ACK] Seq=2168 Ack=2120 Win=129600 Len=0 TSval=1865393797 TSecr=913489149"
"1739","271.339557552","0.000013821","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2217","0","0xe0","64616  >  39044 [ACK] Seq=2168 Ack=2217 Win=130944 Len=0 TSval=1865393799 TSecr=913489149"
"1740","271.367896507","0.028338955","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2168","2217","101","0xe0","Application Data"
"1741","271.367917385","0.000020878","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2269","0","0xe0","39044  >  64616 [ACK] Seq=2217 Ack=2269 Win=64128 Len=0 TSval=913489278 TSecr=1865393833"
"1742","271.437666080","0.069748695","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2269","373","0xe0","Application Data"
"1743","271.618703612","0.181037532","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2269","2590","0","0xe0","64616  >  39044 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=1865394029 TSecr=913489348"
"1744","271.618718484","0.000014872","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2269","2590","85","0xe0","Application Data"
"1745","271.618729508","0.000011024","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2354","0","0xe0","39044  >  64616 [ACK] Seq=2590 Ack=2354 Win=64128 Len=0 TSval=913489529 TSecr=1865394043"
"1746","271.624193051","0.005463543","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2354","101","0xe0","Application Data"
"1747","271.684439286","0.060246235","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2354","2691","0","0xe0","64616  >  39044 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=1865394189 TSecr=913489534"
"1748","271.712609045","0.028169759","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2354","2691","405","0xe0","Application Data"
"1749","271.752922957","0.040313912","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2759","0","0xe0","39044  >  64616 [ACK] Seq=2691 Ack=2759 Win=64128 Len=0 TSval=913489663 TSecr=1865394203"
"1750","271.763771757","0.010848800","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2759","85","0xe0","Application Data"
"1754","271.917176283","0.153404526","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2759","2776","0","0xe0","64616  >  39044 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=1865394384 TSecr=913489674"
"1755","271.935990005","0.018813722","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2759","2776","85","0xe0","Application Data"
"1756","271.936005545","0.000015540","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2844","0","0xe0","39044  >  64616 [ACK] Seq=2776 Ack=2844 Win=64128 Len=0 TSval=913489846 TSecr=1865394390"
"1757","271.939347800","0.003342255","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2844","85","0xe0","Application Data"
"1776","272.053365919","0.114018119","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2844","2861","0","0xe0","64616  >  39044 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=1865394516 TSecr=913489850"
"1777","272.061193942","0.007828023","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2844","2861","117","0xe0","Application Data"
"1785","272.105500389","0.044306447","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2961","0","0xe0","39044  >  64616 [ACK] Seq=2861 Ack=2961 Win=64128 Len=0 TSval=913490016 TSecr=1865394521"
"1793","274.067854789","1.962354400","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2961","85","0xe0","Application Data"
"1798","274.519305661","0.451450872","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2961","2946","0","0xe0","64616  >  39044 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=1865396772 TSecr=913491978"
"1799","274.519317334","0.000011673","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2961","2946","117","0xe0","Application Data"
"1800","274.519327770","0.000010436","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3078","0","0xe0","39044  >  64616 [ACK] Seq=2946 Ack=3078 Win=64128 Len=0 TSval=913492429 TSecr=1865396778"
"1823","276.524528120","2.005200350","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3078","85","0xe0","Application Data"
"1824","276.777608109","0.253079989","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3078","3031","0","0xe0","64616  >  39044 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=1865399168 TSecr=913494435"
"1825","276.777623199","0.000015090","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3078","3031","117","0xe0","Application Data"
"1826","276.777636061","0.000012862","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3195","0","0xe0","39044  >  64616 [ACK] Seq=3031 Ack=3195 Win=64128 Len=0 TSval=913494688 TSecr=1865399174"
"1827","278.782861104","2.005225043","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3195","85","0xe0","Application Data"
"1830","278.873440603","0.090579499","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3195","3116","0","0xe0","64616  >  39044 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=1865401376 TSecr=913496693"
"1831","279.064690482","0.191249879","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3195","3116","117","0xe0","Application Data"
"1832","279.064712220","0.000021738","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3312","0","0xe0","39044  >  64616 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=913496975 TSecr=1865401382"
"1835","281.069643143","2.004930923","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3312","85","0xe0","Application Data"
"1836","281.169426422","0.099783279","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3312","3201","0","0xe0","64616  >  39044 [ACK] Seq=3312 Ack=3201 Win=131072 Len=0 TSval=1865403643 TSecr=913498980"
"1837","281.169442093","0.000015671","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3312","3201","117","0xe0","Application Data"
"1838","281.169455349","0.000013256","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3429","0","0xe0","39044  >  64616 [ACK] Seq=3201 Ack=3429 Win=64128 Len=0 TSval=913499079 TSecr=1865403649"
"1839","283.174966560","2.005511211","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3429","85","0xe0","Application Data"
"1840","283.366753260","0.191786700","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3429","3286","0","0xe0","64616  >  39044 [ACK] Seq=3429 Ack=3286 Win=131072 Len=0 TSval=1865405819 TSecr=913501085"
"1841","283.366768105","0.000014845","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3429","3286","117","0xe0","Application Data"
"1842","283.366780781","0.000012676","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3546","0","0xe0","39044  >  64616 [ACK] Seq=3286 Ack=3546 Win=64128 Len=0 TSval=913501277 TSecr=1865405825"
"1843","283.370165083","0.003384302","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3546","85","0xe0","Application Data"
"1844","283.422878575","0.052713492","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3546","3371","0","0xe0","64616  >  39044 [ACK] Seq=3546 Ack=3371 Win=131072 Len=0 TSval=1865405930 TSecr=913501280"
"1845","283.422893288","0.000014713","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3546","3371","85","0xe0","Application Data"
"1846","283.426067140","0.003173852","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3631","85","0xe0","Application Data"
"1847","283.471838470","0.045771330","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3631","3456","0","0xe0","64616  >  39044 [ACK] Seq=3631 Ack=3456 Win=130944 Len=0 TSval=1865405963 TSecr=913501336"
"1848","283.471854305","0.000015835","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3631","3456","85","0xe0","Application Data"
"1849","283.479893494","0.008039189","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","0xe0","Encrypted Alert"
"1850","283.479944280","0.000050786","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","0xe0","39044  >  64616 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=913501390 TSecr=1865405969"
"1851","283.501222340","0.021278060","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","0xe0","64616  >  39044 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=1865406015 TSecr=913501390"
"1852","283.501236822","0.000014482","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","0xe0","64616  >  39044 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=1865406015 TSecr=913501390"
"1853","288.642698234","5.141461412","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","0xe0","Encrypted Alert"
"1854","288.642714064","0.000015830","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39044  >  64616 [RST] Seq=3526 Win=0 Len=0"
"1855","288.642726258","0.000012194","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","0xe0","64616  >  39044 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=1865410976 TSecr=913501390"
"1856","288.642728366","0.000002108","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39044  >  64616 [RST] Seq=3526 Win=0 Len=0"
"1857","288.642730147","0.000001781","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","0xe0","64616  >  39044 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
